station_id,host_city_canonical,valid_date,avg_temp_c,max_temp_c,min_temp_c,cdd_c,hdd_c,precip_hundredths_mm,avg_rh_pct
KVCV,Los Angeles,2024-08-01,27.55,38.69,16.61,9.2316,0.0,2.7,16.1073
KVCV,Los Angeles,2024-08-02,29.16,38.3,19.42,10.0035,0.0,10.8,24.347
KVCV,Los Angeles,2024-08-03,31.13,40.78,21.68,12.3093,0.0,1.0,23.0205
KVCV,Los Angeles,2024-08-04,31.25,42.68,20.92,13.1516,0.0,-1.0,15.337
KVCV,Los Angeles,2024-08-05,31.8,42.28,21.52,13.2599,0.0,-1.0,13.0174
KVCV,Los Angeles,2024-08-06,32.64,43.49,21.7,15.3405,0.0,6.6,15.0144
KVCV,Los Angeles,2024-08-07,33.34,43.99,21.7,15.0483,0.0,-1.0,12.1301
KVCV,Los Angeles,2024-08-08,33.14,42.78,24.0,14.2176,0.0,-1.0,13.3314
KVCV,Los Angeles,2024-08-09,33.0,42.58,23.92,14.3766,0.0,-1.0,12.969
KVCV,Los Angeles,2024-08-10,32.87,43.01,23.22,15.4232,0.0,-1.0,11.5721
KVCV,Los Angeles,2024-08-11,32.87,42.71,23.02,15.4232,0.0,-1.0,12.3156
KVCV,Los Angeles,2024-08-12,31.07,38.71,23.22,12.9583,0.0,-1.0,20.8296
KVCV,Los Angeles,2024-08-13,30.25,38.71,20.89,11.1916,0.0,-1.0,21.243
KVCV,Los Angeles,2024-08-14,28.95,37.78,20.72,10.2116,0.0,-1.0,17.2074
KVCV,Los Angeles,2024-08-15,27.83,36.39,18.68,9.69,0.0,-1.0,17.5841
KVCV,Los Angeles,2024-08-16,27.48,38.89,15.18,9.1,0.0,-1.0,11.7894
KVCV,Los Angeles,2024-08-17,26.88,38.39,14.78,9.0125,0.0,-1.0,16.0691
KVCV,Los Angeles,2024-08-18,27.55,38.12,17.38,9.5142,0.0,-1.0,22.45
KVCV,Los Angeles,2024-08-19,27.28,39.89,14.38,8.575,0.0,-1.0,15.8723
KVCV,Los Angeles,2024-08-20,28.0,40.02,15.18,9.17,0.0,-1.0,11.8218
KVCV,Los Angeles,2024-08-21,27.51,40.72,14.5,9.4656,0.0,-1.0,11.4342
KVCV,Los Angeles,2024-08-22,26.16,37.9,15.52,8.4315,0.0,-1.0,19.9782
KVCV,Los Angeles,2024-08-23,24.59,34.09,15.49,6.232,0.0,-1.0,22.185
KVCV,Los Angeles,2024-08-24,22.34,31.01,12.78,3.4656,0.0,-1.0,28.7742
KVCV,Los Angeles,2024-08-25,21.35,30.72,12.98,3.249,0.0,-1.0,30.749
KVCV,Los Angeles,2024-08-26,24.02,35.32,13.01,5.6358,0.0,-1.0,24.32
KVCV,Los Angeles,2024-08-27,25.91,38.61,12.51,6.916,0.0,-1.0,16.781
KVCV,Los Angeles,2024-08-28,25.81,38.21,13.1,7.5447,0.0,-1.0,16.3976
KVCV,Los Angeles,2024-08-29,27.3,34.18,20.42,9.17,0.0,-1.0,13.3181
KVCV,Los Angeles,2024-08-30,29.61,37.2,21.12,11.2112,0.0,-1.0,16.7409
KVCV,Los Angeles,2024-08-31,28.7,37.8,20.1,10.7767,0.0,-1.0,15.6915
KVCV,Los Angeles,2024-09-01,28.65,39.78,17.72,10.8368,0.0,-1.0,17.8092
KVCV,Los Angeles,2024-09-02,28.75,40.48,16.82,9.899,0.0,-1.0,17.9214
KVCV,Los Angeles,2024-09-03,29.89,39.68,20.11,11.928,0.0,-1.0,19.2304
KVCV,Los Angeles,2024-09-04,29.56,39.59,19.22,11.5566,0.0,-1.0,19.9071
KVCV,Los Angeles,2024-09-05,30.25,41.21,19.79,11.9232,0.0,-1.0,17.06
KVCV,Los Angeles,2024-09-06,30.7,41.91,19.59,13.0501,0.0,-1.0,16.5132
KVCV,Los Angeles,2024-09-07,31.84,42.51,21.78,13.2017,0.0,-1.0,13.4538
KVCV,Los Angeles,2024-09-08,29.91,41.21,19.4,12.0897,0.0,41.8,15.79
KVCV,Los Angeles,2024-09-09,29.59,40.1,19.09,11.5872,0.0,-1.0,15.8697
KVCV,Los Angeles,2024-09-10,29.66,40.1,18.72,10.4785,0.0,-1.0,15.28
KVCV,Los Angeles,2024-09-11,27.46,37.0,17.92,9.6253,0.0,-1.0,13.5445
KVCV,Los Angeles,2024-09-12,25.53,34.88,16.68,6.9024,0.0,-1.0,20.1178
KVCV,Los Angeles,2024-09-13,23.14,34.98,11.81,5.2122,0.0,-1.0,26.8488
KVCV,Los Angeles,2024-09-14,23.14,35.5,11.08,4.8581,0.0,-1.0,27.7002
KVCV,Los Angeles,2024-09-15,24.34,34.49,13.99,6.4993,0.0,-1.0,30.6054
KVCV,Los Angeles,2024-09-16,22.17,31.62,13.52,4.1814,0.0,0.9,50.643
KVCV,Los Angeles,2024-09-17,18.84,26.48,9.81,0.1045,0.0,-1.0,39.2088
KVCV,Los Angeles,2024-09-18,19.56,28.41,10.61,1.0609,0.0,-1.0,37.2912
KVCV,Los Angeles,2024-09-19,19.4,28.51,10.39,1.2285,0.0,-1.0,44.5269
KVCV,Los Angeles,2024-09-20,20.35,28.58,12.32,1.824,0.0,-1.0,48.69
KVCV,Los Angeles,2024-09-21,23.3,33.31,12.59,4.9035,0.0,1.0,29.9782
KVCV,Los Angeles,2024-09-22,23.88,34.68,12.79,5.1975,0.0,-1.0,27.9366
KVCV,Los Angeles,2024-09-23,24.78,36.49,14.08,7.0875,0.0,-1.0,23.9414
KVCV,Los Angeles,2024-09-24,25.71,37.29,13.42,6.6215,0.0,-1.0,16.4024
KVCV,Los Angeles,2024-09-25,25.31,36.79,14.52,7.3206,0.0,-1.0,16.5444
KVCV,Los Angeles,2024-09-26,27.03,33.58,20.89,9.18,0.0,-1.0,13.7886
KVCV,Los Angeles,2024-09-27,24.9,35.5,12.7,6.3551,0.0,-1.0,21.7107
KVCV,Los Angeles,2024-09-28,25.9,36.4,16.2,7.67,0.0,-1.0,18.2104
KVCV,Los Angeles,2024-09-29,22.6,32.6,13.2,4.7167,0.0,-1.0,19.1046
KVCV,Los Angeles,2024-09-30,25.7,36.6,13.8,7.0983,0.0,-1.0,18.718
KVCV,Los Angeles,2024-10-01,25.89,39.99,10.79,7.1306,0.0,-1.0,11.62
KVCV,Los Angeles,2024-10-02,27.51,39.79,14.32,8.6112,0.0,-1.0,11.9988
KVCV,Los Angeles,2024-10-03,28.01,39.32,15.59,9.3753,0.0,-1.0,13.5239
KVCV,Los Angeles,2024-10-04,28.26,39.9,16.61,9.9134,0.0,-1.0,13.3966
KVCV,Los Angeles,2024-10-05,27.84,40.2,15.68,9.0307,0.0,-1.0,15.7806
KVCV,Los Angeles,2024-10-06,26.98,38.29,14.78,7.92,0.0,-1.0,13.88
KVCV,Los Angeles,2024-10-07,27.08,38.19,14.38,8.25,0.0,-1.0,14.382
KVCV,Los Angeles,2024-10-08,25.16,38.79,12.52,7.0034,0.0,-1.0,17.0156
KVCV,Los Angeles,2024-10-09,24.21,34.99,12.82,5.6888,0.0,-1.0,20.1495
KVCV,Los Angeles,2024-10-10,23.21,34.39,11.92,4.97,0.0,-1.0,21.8059
KVCV,Los Angeles,2024-10-11,23.75,34.48,12.32,5.1168,0.0,-1.0,20.01
KVCV,Los Angeles,2024-10-12,22.53,33.68,10.39,4.12,0.0,-1.0,19.0962
KVCV,Los Angeles,2024-10-13,22.59,33.3,10.99,4.053,0.0,-1.0,27.1115
KVCV,Los Angeles,2024-10-14,21.0,32.29,10.11,2.7501,0.0,-1.0,34.59
KVCV,Los Angeles,2024-10-15,20.43,32.28,8.89,2.6,0.0,-1.0,35.9156
KVCV,Los Angeles,2024-10-16,20.99,32.39,9.2,2.2892,0.0,-1.0,32.5435
KVCV,Los Angeles,2024-10-17,20.89,32.29,8.7,2.2656,0.0,1.8,45.4399
KVCV,Los Angeles,2024-10-18,17.61,26.6,10.12,0.0,0.2266,-1.0,21.4755
KVCV,Los Angeles,2024-10-19,15.24,25.19,5.39,0.0,2.5555,-1.0,11.4366
KVCV,Los Angeles,2024-10-20,16.49,27.99,5.3,0.0,1.558,-1.0,23.1853
KVCV,Los Angeles,2024-10-21,17.81,29.51,5.3,0.0,0.9888,-1.0,21.4812
KVCV,Los Angeles,2024-10-22,17.22,29.41,5.62,0.0,0.8924,-1.0,21.3622
KVCV,Los Angeles,2024-10-23,18.31,31.3,5.22,0.2744,0.0,-1.0,18.1875
KVCV,Los Angeles,2024-10-24,22.27,31.72,12.92,3.64,0.0,-1.0,16.6122
KVCV,Los Angeles,2024-10-25,18.07,30.82,5.32,0.14,0.0,-1.0,16.199
KVCV,Los Angeles,2024-10-26,17.56,30.19,5.42,0.0,0.2688,-1.0,18.4436
KVCV,Los Angeles,2024-10-27,19.15,30.48,6.22,0.4116,0.0,2.0,17.1392
KVCV,Los Angeles,2024-10-28,20.18,31.18,9.78,1.8624,0.0,27.0,36.1845
KVCV,Los Angeles,2024-10-29,11.2,17.4,4.9,0.0,7.1101,-1.0,43.1169
KVCV,Los Angeles,2024-10-30,10.35,14.6,7.3,0.0,7.8832,-1.0,42.8848
KVCV,Los Angeles,2024-10-31,13.13,17.08,9.09,0.0,5.61,-1.0,32.0754
KVCV,Los Angeles,2024-11-01,12.54,22.7,1.49,0.0,6.1256,-1.0,44.9106
KVCV,Los Angeles,2024-11-02,11.16,20.72,1.49,0.0,6.6444,486.0,37.4
KVCV,Los Angeles,2024-11-03,14.96,21.12,8.2,0.0,3.5047,-1.0,38.2984
KVCV,Los Angeles,2024-11-04,10.53,20.38,1.19,0.0,7.725,-1.0,36.7436
KVCV,Los Angeles,2024-11-05,11.54,22.88,0.4,0.0,6.69,-1.0,27.3609
KVCV,Los Angeles,2024-11-06,11.85,22.68,0.52,0.0,6.909,-1.0,22.1646
KVCV,Los Angeles,2024-11-07,7.31,18.52,-2.91,0.0,10.8459,-1.0,13.5857
KVCV,Los Angeles,2024-11-08,9.14,20.7,-3.11,0.0,8.9205,-1.0,12.2917
KVCV,Los Angeles,2024-11-09,9.26,21.7,-2.29,0.0,8.8678,-1.0,13.1376
KVCV,Los Angeles,2024-11-10,10.14,21.88,-1.79,0.0,8.1383,-1.0,15.8508
KVCV,Los Angeles,2024-11-11,11.18,23.48,-1.22,0.0,7.3424,-1.0,17.1599
KVCV,Los Angeles,2024-11-12,11.68,23.38,-0.52,0.0,6.8482,-1.0,36.88
KVCV,Los Angeles,2024-11-13,8.25,19.9,-2.9,0.0,9.3884,-1.0,26.7834
KVCV,Los Angeles,2024-11-14,10.59,23.48,-3.29,0.0,8.0586,-1.0,22.05
KVCV,Los Angeles,2024-11-15,11.85,24.08,1.02,0.0,6.2624,-1.0,51.25
KVCV,Los Angeles,2024-11-16,9.79,15.18,3.5,0.0,8.8506,-1.0,34.1052
KVCV,Los Angeles,2024-11-17,5.08,15.78,-4.72,0.0,12.5376,-1.0,40.2889
KVCV,Los Angeles,2024-11-18,9.73,12.69,5.38,0.0,9.18,8.0,36.9954
KVCV,Los Angeles,2024-11-19,7.34,15.39,-0.6,0.0,11.6178,5.0,42.6214
KVCV,Los Angeles,2024-11-20,6.03,17.08,-5.12,0.0,12.8024,-1.0,21.6504
KVCV,Los Angeles,2024-11-21,7.11,19.0,-5.28,0.0,11.1078,-1.0,19.8492
KVCV,Los Angeles,2024-11-22,8.76,23.71,-5.99,0.0,9.8488,-1.0,13.7016
KVCV,Los Angeles,2024-11-23,15.46,20.62,9.6,0.0,2.9997,-1.0,26.3165
KVCV,Los Angeles,2024-11-24,13.26,19.11,5.91,0.0,5.47,-1.0,62.7886
KVCV,Los Angeles,2024-11-25,9.41,17.1,3.11,0.0,8.9565,443.0,62.9062
KVCV,Los Angeles,2024-11-26,15.52,18.22,12.62,0.0,3.2033,175.0,58.9372
KVCV,Los Angeles,2024-11-27,13.61,19.02,8.69,0.0,4.3941,-1.0,53.3022
KVCV,Los Angeles,2024-11-28,6.2,14.4,-0.8,0.0,11.83,-1.0,28.2338
KVCV,Los Angeles,2024-11-29,6.61,11.32,0.39,0.0,12.6315,-1.0,26.49
KVCV,Los Angeles,2024-11-30,8.34,11.69,3.99,0.0,10.5976,940.5,25.0292
KVCV,Los Angeles,2024-12-01,9.9,20.49,-1.69,0.0,8.3885,-1.0,14.6902
KVCV,Los Angeles,2024-12-02,9.04,20.29,-2.0,0.0,9.0144,106.2,13.4621
KVCV,Los Angeles,2024-12-03,9.31,20.11,-2.1,0.0,9.7206,156.0,14.1097
KVCV,Los Angeles,2024-12-04,9.85,21.38,-2.08,0.0,8.3226,122.1,14.1474
KVCV,Los Angeles,2024-12-05,9.65,21.28,-1.98,0.0,8.2368,5.0,19.023
KVCV,Los Angeles,2024-12-06,9.05,20.98,-2.68,0.0,9.3524,-1.0,23.5613
KVCV,Los Angeles,2024-12-07,9.12,21.22,-3.29,0.0,9.3258,-1.0,21.9877
KVCV,Los Angeles,2024-12-08,7.92,20.62,-2.99,0.0,10.0192,-1.0,20.1267
KVCV,Los Angeles,2024-12-09,8.3,18.82,-2.32,0.0,10.2232,-1.0,23.793
KVCV,Los Angeles,2024-12-10,6.6,19.3,-4.7,0.0,11.2167,-1.0,13.8006
KVCV,Los Angeles,2024-12-11,3.77,14.32,-7.28,0.0,13.7856,-1.0,13.6964
KVCV,Los Angeles,2024-12-12,3.92,15.01,-7.38,0.0,13.699,-1.0,18.4164
KVCV,Los Angeles,2024-12-13,10.34,14.71,4.68,0.0,7.9705,1.1,52.8
KVCV,Los Angeles,2024-12-14,9.48,18.48,1.68,0.0,8.8168,42.3,40.061
KVCV,Los Angeles,2024-12-15,8.88,18.58,0.38,0.0,8.6976,-1.0,50.298
KVCV,Los Angeles,2024-12-16,7.53,17.49,-3.22,0.0,11.11,-1.0,33.6402
KVCV,Los Angeles,2024-12-17,12.83,19.38,5.88,0.0,5.6938,99.0,29.3962
KVCV,Los Angeles,2024-12-18,10.11,22.5,-1.28,0.0,8.0288,13.2,22.0968
KVCV,Los Angeles,2024-12-19,9.96,21.7,-0.88,0.0,8.3685,8.1,28.41
KVCV,Los Angeles,2024-12-20,9.46,21.3,-1.79,0.0,8.341,-1.0,28.5082
KVCV,Los Angeles,2024-12-21,8.99,20.58,-1.99,0.0,8.9572,1.0,26.3816
KVCV,Los Angeles,2024-12-22,15.12,21.22,7.92,0.0,3.7905,207.9,26.2346
KVCV,Los Angeles,2024-12-23,13.89,22.2,4.78,0.0,4.4844,26.1,54.9505
KVCV,Los Angeles,2024-12-24,12.15,21.61,3.79,0.0,5.8368,25.0,50.59
KVCV,Los Angeles,2024-12-25,11.84,21.39,3.5,0.0,6.5817,-1.0,49.276
KVCV,Los Angeles,2024-12-26,11.24,20.8,2.89,0.0,6.6833,179.3,48.4902
KVCV,Los Angeles,2024-12-27,11.4,20.5,2.7,0.0,7.1715,18.9,43.6491
KVCV,Los Angeles,2024-12-28,15.29,17.8,13.59,0.0,2.772,-1.0,38.0632
KVCV,Los Angeles,2024-12-29,11.52,17.82,4.91,0.0,7.0584,-1.0,41.2533
KVCV,Los Angeles,2024-12-30,14.29,15.38,11.6,0.0,4.662,-1.0,55.0046
KVCV,Los Angeles,2024-12-31,8.39,14.78,0.6,0.0,9.918,-1.0,52.3652
KWHP,Los Angeles,2020-01-01,13.9,18.8,8.8,0.0,4.4935,-1.0,30.9262
KWHP,Los Angeles,2020-01-02,13.85,20.0,8.8,0.0,4.0128,-1.0,42.6826
KWHP,Los Angeles,2020-01-03,16.3,22.2,10.6,0.0,1.8914,-1.0,37.4714
KWHP,Los Angeles,2020-01-04,15.1,20.7,9.8,0.0,3.3966,-1.0,34.9662
KWHP,Los Angeles,2020-01-05,15.35,21.7,8.3,0.0,2.926,-1.0,28.9884
KWHP,Los Angeles,2020-01-06,19.15,23.5,14.5,0.4992,0.0,-1.0,20.3818
KWHP,Los Angeles,2020-01-07,16.2,23.3,10.5,0.0,1.6137,-1.0,16.96
KWHP,Los Angeles,2020-01-08,10.05,15.6,4.5,0.0,8.169,-1.0,42.5238
KWHP,Los Angeles,2020-01-09,9.25,14.4,4.9,0.0,8.9688,-1.0,43.6209
KWHP,Los Angeles,2020-01-10,11.8,17.5,4.6,0.0,6.6528,-1.0,34.7116
KWHP,Los Angeles,2020-01-11,9.5,14.0,5.4,0.0,8.0801,-1.0,52.1118
KWHP,Los Angeles,2020-01-12,10.25,15.7,4.0,0.0,8.4032,-1.0,49.38
KWHP,Los Angeles,2020-01-13,9.55,14.9,4.0,0.0,8.7024,-1.0,59.5884
KWHP,Los Angeles,2020-01-14,10.65,16.2,5.1,0.0,7.4052,-1.0,57.63
KWHP,Los Angeles,2020-01-15,10.7,16.7,5.0,0.0,7.1577,-1.0,57.1815
KWHP,Los Angeles,2020-01-16,8.55,12.4,4.1,0.0,10.794,330.0,66.0
KWHP,Los Angeles,2020-01-17,10.7,15.4,5.6,0.0,8.1906,27.0,66.3306
KWHP,Los Angeles,2020-01-18,14.45,21.8,7.3,0.0,4.074,-1.0,32.18
KWHP,Los Angeles,2020-01-19,16.3,22.0,11.2,0.0,1.5974,-1.0,21.413
KWHP,Los Angeles,2020-01-20,13.45,16.0,10.9,0.0,4.98,-1.0,36.057
KWHP,Los Angeles,2020-01-21,10.85,14.2,7.4,0.0,7.9356,-1.0,68.208
KWHP,Los Angeles,2020-01-22,11.25,17.4,6.2,0.0,6.8804,-1.0,66.5082
KWHP,Los Angeles,2020-01-23,16.0,24.4,8.4,0.0,1.9686,-1.0,26.4894
KWHP,Los Angeles,2020-01-24,18.0,24.1,11.7,0.0,0.5512,-1.0,30.3404
KWHP,Los Angeles,2020-01-25,16.35,23.7,9.8,0.0,1.98,-1.0,30.0576
KWHP,Los Angeles,2020-01-26,10.9,16.4,5.8,0.0,7.3023,-1.0,65.9503
KWHP,Los Angeles,2020-01-27,16.0,22.0,10.7,0.0,2.0072,-1.0,33.558
KWHP,Los Angeles,2020-01-28,18.7,24.6,12.5,0.2781,0.0,-1.0,22.3109
KWHP,Los Angeles,2020-01-29,15.8,19.7,12.8,0.0,2.2746,-1.0,19.159
KWHP,Los Angeles,2020-01-30,16.75,24.3,10.2,0.0,1.1016,-1.0,13.2696
KWHP,Los Angeles,2020-01-31,18.95,26.2,12.3,1.176,0.0,-1.0,21.1956
KWHP,Los Angeles,2020-02-01,21.4,28.5,14.4,2.77,0.0,-1.0,19.482
KWHP,Los Angeles,2020-02-02,14.9,20.1,9.7,0.0,3.2967,-1.0,32.4054
KWHP,Los Angeles,2020-02-03,9.2,11.9,5.9,0.0,9.7129,-1.0,31.48
KWHP,Los Angeles,2020-02-04,8.45,12.9,4.0,0.0,10.2794,-1.0,9.8879
KWHP,Los Angeles,2020-02-05,9.15,15.7,3.3,0.0,9.2352,-1.0,13.5857
KWHP,Los Angeles,2020-02-06,11.3,18.4,3.8,0.0,7.3746,-1.0,32.1146
KWHP,Los Angeles,2020-02-07,14.05,21.1,6.3,0.0,4.7736,-1.0,39.758
KWHP,Los Angeles,2020-02-08,13.45,20.3,6.2,0.0,4.68,-1.0,44.7226
KWHP,Los Angeles,2020-02-09,10.1,13.2,7.1,0.0,7.9135,55.0,72.5429
KWHP,Los Angeles,2020-02-10,15.25,20.0,11.3,0.0,2.641,-1.0,23.52
KWHP,Los Angeles,2020-02-11,14.8,21.5,8.8,0.0,3.8115,-1.0,12.3018
KWHP,Los Angeles,2020-02-12,11.0,17.0,6.1,0.0,7.2072,-1.0,33.4747
KWHP,Los Angeles,2020-02-13,12.85,20.3,6.7,0.0,5.1792,-1.0,36.2198
KWHP,Los Angeles,2020-02-14,14.0,19.4,7.3,0.0,4.8246,-1.0,32.68
KWHP,Los Angeles,2020-02-15,13.4,21.1,6.8,0.0,4.6515,-1.0,33.7708
KWHP,Los Angeles,2020-02-16,15.2,22.1,6.8,0.0,3.63,-1.0,40.5702
KWHP,Los Angeles,2020-02-17,14.85,21.3,8.2,0.0,3.9576,-1.0,45.7526
KWHP,Los Angeles,2020-02-18,16.05,22.4,9.1,0.0,2.6966,-1.0,48.1467
KWHP,Los Angeles,2020-02-19,13.6,21.3,6.1,0.0,4.5881,-1.0,56.6916
KWHP,Los Angeles,2020-02-20,16.95,23.4,10.5,0.0,1.38,-1.0,28.1891
KWHP,Los Angeles,2020-02-21,18.5,24.1,12.6,0.2673,0.0,-1.0,21.61
KWHP,Los Angeles,2020-02-22,13.35,16.4,10.2,0.0,5.1216,110.0,54.178
KWHP,Los Angeles,2020-02-23,13.1,18.0,7.4,0.0,5.3641,-1.0,64.8824
KWHP,Los Angeles,2020-02-24,15.15,23.2,6.2,0.0,3.759,-1.0,54.153
KWHP,Los Angeles,2020-02-25,20.55,26.7,13.8,2.1534,0.0,-1.0,20.56
KWHP,Los Angeles,2020-02-26,19.2,27.5,10.1,0.5757,0.0,-1.0,11.27
KWHP,Los Angeles,2020-02-27,19.7,27.2,12.3,1.7535,0.0,-1.0,12.3
KWHP,Los Angeles,2020-02-28,20.0,28.1,12.7,1.9109,0.0,-1.0,12.8235
KWHP,Los Angeles,2020-02-29,15.15,19.6,11.3,0.0,2.7522,-1.0,25.82
KWHP,Los Angeles,2020-03-01,10.0,12.3,7.6,0.0,7.9497,-1.0,60.2653
KWHP,Los Angeles,2020-03-02,14.95,19.2,9.6,0.0,3.9188,-1.0,25.1958
KWHP,Los Angeles,2020-03-03,21.05,27.7,13.4,2.3088,0.0,-1.0,15.0136
KWHP,Los Angeles,2020-03-04,15.15,22.1,8.7,0.0,2.6688,-1.0,35.6669
KWHP,Los Angeles,2020-03-05,18.0,26.4,8.8,0.0,0.8217,-1.0,38.1906
KWHP,Los Angeles,2020-03-06,16.25,21.8,9.7,0.0,2.3808,-1.0,39.7386
KWHP,Los Angeles,2020-03-07,11.7,15.5,9.3,0.0,6.3139,-1.0,65.0844
KWHP,Los Angeles,2020-03-08,11.1,15.1,7.2,0.0,6.9993,-1.0,54.77
KWHP,Los Angeles,2020-03-09,13.85,19.9,7.2,0.0,4.98,30.0,40.1677
KWHP,Los Angeles,2020-03-10,15.1,19.3,10.7,0.0,3.33,924.0,70.7454
KWHP,Los Angeles,2020-03-11,15.85,20.0,11.9,0.0,2.3808,-1.0,71.8425
KWHP,Los Angeles,2020-03-12,11.55,15.0,8.7,0.0,6.8136,4290.0,76.0934
KWHP,Los Angeles,2020-03-13,9.5,11.0,8.5,0.0,8.63,2013.0,96.4953
KWHP,Los Angeles,2020-03-14,9.75,10.8,9.0,0.0,8.4032,200.0,99.6937
KWHP,Los Angeles,2020-03-15,11.35,12.8,8.5,0.0,7.5548,130.0,64.8622
KWHP,Los Angeles,2020-03-16,9.15,11.9,5.2,0.0,9.7768,1467.0,72.0594
KWHP,Los Angeles,2020-03-17,7.65,11.7,2.4,0.0,11.634,-1.0,76.2097
KWHP,Los Angeles,2020-03-18,10.1,15.3,4.6,0.0,8.0801,-1.0,45.7164
KWHP,Los Angeles,2020-03-19,8.1,12.0,4.8,0.0,9.5354,30.0,62.3978
KWHP,Los Angeles,2020-03-20,10.35,14.9,6.6,0.0,8.0134,-1.0,58.2972
KWHP,Los Angeles,2020-03-21,12.25,17.0,7.3,0.0,6.2016,-1.0,61.2335
KWHP,Los Angeles,2020-03-22,12.3,17.6,7.3,0.0,5.5968,2313.0,52.5182
KWHP,Los Angeles,2020-03-23,11.6,14.4,8.1,0.0,7.0854,27.0,73.04
KWHP,Los Angeles,2020-03-24,10.65,14.7,6.5,0.0,7.2556,-1.0,67.3404
KWHP,Los Angeles,2020-03-25,9.7,13.7,5.7,0.0,8.7163,-1.0,58.8402
KWHP,Los Angeles,2020-03-26,8.45,13.9,2.5,0.0,10.1796,-1.0,42.33
KWHP,Los Angeles,2020-03-27,11.2,16.7,6.1,0.0,6.5835,-1.0,36.5341
KWHP,Los Angeles,2020-03-28,10.25,16.7,4.8,0.0,7.9356,-1.0,44.7
KWHP,Los Angeles,2020-03-29,11.6,16.0,6.2,0.0,6.9993,-1.0,49.2954
KWHP,Los Angeles,2020-03-30,14.35,23.2,5.9,0.0,3.9576,-1.0,40.545
KWHP,Los Angeles,2020-03-31,17.85,24.4,12.2,0.0,0.2856,-1.0,38.0265
KWHP,Los Angeles,2020-04-01,16.05,21.8,9.6,0.0,2.5296,-1.0,42.001
KWHP,Los Angeles,2020-04-02,15.0,19.1,10.2,0.0,3.4632,-1.0,41.0795
KWHP,Los Angeles,2020-04-03,13.0,19.9,7.4,0.0,5.1306,-1.0,42.091
KWHP,Los Angeles,2020-04-04,12.3,16.9,7.0,0.0,6.3752,-1.0,58.9666
KWHP,Los Angeles,2020-04-05,11.8,12.6,9.9,0.0,7.2765,506.0,65.12
KWHP,Los Angeles,2020-04-06,10.65,11.7,8.6,0.0,7.7568,2761.0,82.9109
KWHP,Los Angeles,2020-04-07,10.9,15.6,6.2,0.0,7.3746,1562.0,59.4183
KWHP,Los Angeles,2020-04-08,10.35,13.0,7.1,0.0,7.676,250.0,80.546
KWHP,Los Angeles,2020-04-09,8.6,10.2,6.7,0.0,9.73,2690.0,85.26
KWHP,Los Angeles,2020-04-10,10.0,12.7,7.0,0.0,8.7465,594.0,79.8966
KWHP,Los Angeles,2020-04-11,13.65,19.5,7.9,0.0,4.0128,-1.0,62.475
KWHP,Los Angeles,2020-04-12,11.7,13.1,10.4,0.0,6.2985,110.0,76.0122
KWHP,Los Angeles,2020-04-13,13.45,16.5,10.3,0.0,5.3856,50.0,73.138
KWHP,Los Angeles,2020-04-14,15.8,25.0,7.1,0.0,2.1854,-1.0,39.6728
KWHP,Los Angeles,2020-04-15,19.55,25.6,13.2,1.12,0.0,-1.0,18.4591
KWHP,Los Angeles,2020-04-16,15.55,21.7,8.9,0.0,2.641,-1.0,37.6671
KWHP,Los Angeles,2020-04-17,13.05,16.4,9.8,0.0,5.544,-1.0,61.1716
KWHP,Los Angeles,2020-04-18,12.9,15.4,10.2,0.0,5.53,-1.0,63.22
KWHP,Los Angeles,2020-04-19,14.0,18.4,8.9,0.0,4.3414,-1.0,63.0462
KWHP,Los Angeles,2020-04-20,13.3,18.8,9.1,0.0,4.4935,-1.0,66.2898
KWHP,Los Angeles,2020-04-21,15.95,23.4,9.7,0.0,1.9206,-1.0,42.9516
KWHP,Los Angeles,2020-04-22,20.35,31.0,10.7,2.6208,0.0,-1.0,27.4898
KWHP,Los Angeles,2020-04-23,25.15,32.1,18.1,7.266,0.0,-1.0,20.7172
KWHP,Los Angeles,2020-04-24,27.75,34.2,21.5,9.2316,0.0,-1.0,23.2603
KWHP,Los Angeles,2020-04-25,25.05,32.1,18.6,7.4366,0.0,-1.0,24.2451
KWHP,Los Angeles,2020-04-26,23.05,29.1,16.2,4.3758,0.0,-1.0,28.19
KWHP,Los Angeles,2020-04-27,21.7,27.8,14.7,3.07,0.0,-1.0,38.6682
KWHP,Los Angeles,2020-04-28,22.8,30.7,14.3,4.1283,0.0,-1.0,41.3442
KWHP,Los Angeles,2020-04-29,20.05,26.8,13.7,2.3088,0.0,-1.0,54.63
KWHP,Los Angeles,2020-04-30,21.7,29.2,14.3,3.7485,0.0,-1.0,53.3437
KWHP,Los Angeles,2020-05-01,20.45,27.2,13.4,2.109,0.0,-1.0,31.51
KWHP,Los Angeles,2020-05-02,18.3,26.2,10.8,0.2754,0.0,-1.0,44.8902
KWHP,Los Angeles,2020-05-03,18.15,24.9,11.1,0.0,0.294,-1.0,48.34
KWHP,Los Angeles,2020-05-04,20.65,29.9,11.5,1.9008,0.0,-1.0,43.6308
KWHP,Los Angeles,2020-05-05,25.4,34.4,16.6,6.8034,0.0,-1.0,17.4339
KWHP,Los Angeles,2020-05-06,27.5,34.2,20.4,8.8032,0.0,-1.0,15.81
KWHP,Los Angeles,2020-05-07,26.1,34.8,17.7,8.1507,0.0,-1.0,17.9214
